row,col,.value,N_header_label_01,N_header_label_02,N_header_label_03,W_header_label_01,W_header_label_02,W_header_label_03,W_header_label_04,W_header_label_05
254,7,16,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Humanities and arts,Other humanities and arts,"Religion/religious studies, Jewish/Judaic studies",NA
255,7,9,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Humanities and arts,Other humanities and arts,"Theology, religious education",NA
256,7,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Humanities and arts,Other humanities and arts,"Other humanities, aggregated",NA
257,7,186,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Other humanities and arts,"Other humanities, aggregated",NA
258,7,113,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,"Other humanities, aggregated",NA
259,7,11,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,Accounting,NA
260,7,24,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,Business administration and management,NA
261,7,16,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,Finance,NA
262,7,11,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,"Human resources, organizational behavior",NA
263,7,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,"Management information systems, business statistics",NA
264,7,14,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,Marketing management and research,NA
265,7,31,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Business management and administration,Other aggregated business fields,NA
266,7,29,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Communication,Other aggregated business fields,NA
267,7,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Communication,Communication research,NA
268,7,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Communication,"Mass communication, media studies",NA
269,7,10,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Communication,"Communication, general",NA
270,7,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Communication,"Communication, aggregated",NA
271,7,44,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,"Communication, aggregated",NA
272,7,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,Architecture and environmental design,NA
273,7,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,"Family, consumer sciences and human sciences",NA
274,7,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,"Parks, sports, recreation, leisure and fitness",NA
275,7,4,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,Public administration,NA
276,7,21,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,Social work,NA
277,7,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Asian,All fields,Otherb,Non-S&E fields nec,"Fields nec, aggregated",NA
7,8,2409,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,NA,NA,NA,NA
8,8,577,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,NA,NA,NA
9,8,41,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,NA,NA
10,8,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,Agricultural economics,NA
11,8,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Agronomy, horticulture science, plant breeding, plant pathology, plant sciences-other",NA
12,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Animal nutrition, poultry science",NA
13,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Animal sciences, other",NA
14,8,9,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,Environmental science,NA
15,8,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,Fishing and fisheries sciences and management,NA
16,8,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Food science, food technology-other",NA
17,8,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Forest biology, forest management, wood science, forestry sciences- other",NA
18,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,Natural resource and environmental policy,NA
19,8,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Natural resources and conservation, wildlife and range management",NA
20,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,Soil chemistry and microbiology,NA
21,8,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Soil sciences, other",NA
22,8,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Agricultural sciences and natural resources ,"Agricultural sciences, aggregated",NA
23,8,297,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Agricultural sciences, aggregated",NA
24,8,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Anatomy, developmental biology",NA
25,8,4,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Bacteriology, parasitology, and virology",NA
26,8,23,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Biochemistry (biological sciences),NA
27,8,7,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Bioinformatics,NA
28,8,19,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Biomedical sciences,NA
29,8,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Biometrics and biostatistics,NA
30,8,7,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Biophysics (biological sciences),NA
31,8,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Botany, plant pathology, plant physiology",NA
32,8,17,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Cancer biology,NA
33,8,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Cell, cellular biology, and histology",NA
34,8,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Computational biology,NA
35,8,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Ecology,NA
36,8,7,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Endocrinology, human/animal pathology",NA
37,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Entomology,NA
38,8,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Environmental toxicology (biological sciences),NA
39,8,27,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Epidemiology,NA
40,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Evolutionary biology,NA
41,8,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Genetics and genomics, human and animal",NA
42,8,11,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Immunology,NA
43,8,17,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Microbiology,NA
44,8,21,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Molecular biology,NA
45,8,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Molecular medicine,NA
46,8,30,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Neurosciences, neurobiology",NA
47,8,13,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Nutrition sciences,NA
48,8,10,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Pharmacology, human and animal",NA
49,8,8,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,"Physiology, human and animal",NA
50,8,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Plant genetics,NA
51,8,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Structural biology,NA
52,8,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Black or African American,All fields,Life sciences,Biological and biomedical sciences,Toxicology,NA
